id,split,region,label,class,scene_type,purity,frac_water,frac_vegetation,frac_built_up,frac_barren,frac_cropland,deg_sigma_x,deg_sigma_y,deg_theta,deg_noise,deg_jpeg_q,deg_noise_seed
test_01182,test,238,0,water,harbour,0.7551812065972222,0.7551812065972222,0.0,0.0,0.2448187934027778,0.0,0.6027502998571771,1.9255931323476698,3.0414133962666994,3.9246438039787757,56.0,2130016514.0
test_01183,test,212,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,0.9942494605432534,1.9423864681390488,1.6628555114822703,3.2296171361763366,87.0,447131448.0
test_01184,test,236,3,barren,quarry,0.8659125434027778,0.0,0.133544921875,0.0005425347222222222,0.8659125434027778,0.0,0.7668642910904113,1.126875603629344,0.8336392045577199,11.424610470924693,84.0,65895193.0
test_01185,test,219,0,water,river_delta,0.8112250434027778,0.8112250434027778,0.0,0.0,0.10243055555555555,0.08634440104166667,2.030228382135506,0.9503731676607972,2.992128877193176,11.852477603828172,51.0,1410093651.0
test_01186,test,222,3,barren,urban_grid,0.8836263020833334,0.0,0.09068467881944445,0.025689019097222224,0.8836263020833334,0.0,1.3494611803076153,1.5572289805948425,3.136328048084659,1.0807250745802963,67.0,239334323.0
test_01187,test,239,2,built_up,urban_grid,0.942138671875,0.0,0.0,0.942138671875,0.057861328125,0.0,2.0929371503015988,1.8799935269463952,1.8779008181177603,0.6542288624800499,70.0,1564192804.0
test_01188,test,234,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,1.8984978021315082,1.668762874149357,0.022021489443421572,6.210957079255646,79.0,279440197.0
test_01189,test,220,4,cropland,farmland,0.912109375,0.07147894965277778,0.00341796875,0.012993706597222222,0.0,0.912109375,1.9994168906200334,1.1250942998327322,0.6925361205673053,11.538826055189865,86.0,1752162785.0
test_01190,test,225,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,1.0134806018657463,0.9472340524555056,1.8356769615242754,7.3853641410975746,88.0,375839.0
test_01191,test,226,4,cropland,farmland,0.6863606770833334,0.0,0.14689127604166666,0.166748046875,0.0,0.6863606770833334,1.1519199306644337,1.8686695587941813,2.0310024913147475,4.868831464853345,70.0,1473980907.0
test_01192,test,238,1,vegetation,river_delta,0.6772732204861112,0.0,0.6772732204861112,0.0,0.0,0.3227267795138889,0.6951761577379173,2.306372173393731,1.8281322495464898,11.435188407194072,79.0,1328125891.0
test_01193,test,228,4,cropland,farmland,0.8969184027777778,0.10308159722222222,0.0,0.0,0.0,0.8969184027777778,1.6543292965161789,2.25313833351657,2.475810971384374,3.310138698767485,64.0,703355959.0
test_01194,test,239,1,vegetation,farmland,1.0,0.0,1.0,0.0,0.0,0.0,2.302438924367027,2.1996760362031766,2.5509520881918233,10.623733669318,72.0,1250548951.0
test_01195,test,232,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,2.0372321981256007,1.5605926644082426,0.45603661715190585,10.945296277627342,45.0,1212528679.0
test_01196,test,218,1,vegetation,farmland,0.8305935329861112,0.013454861111111112,0.8305935329861112,0.1559516059027778,0.0,0.0,2.154370434240975,2.1827518149237024,0.8867261464073353,7.165312520647172,59.0,157314605.0
test_01197,test,235,1,vegetation,river_delta,0.578857421875,0.0,0.578857421875,0.0,0.0,0.421142578125,1.3315641970129481,0.8889209830726557,1.7004257955174296,2.462583508172922,71.0,964259424.0
test_01198,test,210,3,barren,quarry,0.7742513020833334,0.0,0.22574869791666666,0.0,0.7742513020833334,0.0,0.8809510344572886,1.8574215429443326,1.4950877813376848,7.117312188903867,85.0,1746424201.0
test_01199,test,235,4,cropland,farmland,0.7135959201388888,0.21516927083333334,0.07123480902777778,0.0,0.0,0.7135959201388888,0.6264934097347458,1.8962681467234779,3.0727694337169704,6.181729897818485,81.0,1640560787.0
test_01200,test,214,3,barren,urban_grid,1.0,0.0,0.0,0.0,1.0,0.0,2.185429365840009,2.326114554990163,1.2149176101781878,6.030293325530371,57.0,1610292502.0
test_01201,test,227,1,vegetation,river_delta,1.0,0.0,1.0,0.0,0.0,0.0,1.5195576968438287,1.3489734842952723,1.2958082474689798,11.858079585109937,86.0,1723720753.0
test_01202,test,229,2,built_up,urban_grid,0.7228461371527778,0.0,0.0,0.7228461371527778,0.2771538628472222,0.0,1.4434893786603722,2.30214949885218,1.1443208888136431,5.745749515502467,70.0,1352819640.0
test_01203,test,211,4,cropland,farmland,0.6336263020833334,0.0,0.3663736979166667,0.0,0.0,0.6336263020833334,1.4783228922569918,1.3294622008688415,2.988668872147694,5.87938186612897,89.0,2133683980.0
test_01204,test,239,0,water,quarry,0.7370876736111112,0.7370876736111112,0.2629123263888889,0.0,0.0,0.0,1.4393155774334527,1.9707917838155615,1.189313399606497,11.591056064040064,58.0,1749212244.0
test_01205,test,237,2,built_up,urban_grid,0.6963433159722222,0.0,0.10066731770833333,0.6963433159722222,0.20298936631944445,0.0,0.8971809978914644,0.842063641150362,2.6873682380137267,0.3914454216473069,65.0,815778572.0
test_01206,test,220,1,vegetation,farmland,0.5967339409722222,0.0,0.5967339409722222,0.0,0.0,0.4032660590277778,1.1357837825220196,1.1281832863063268,2.6842017736182386,4.578632812244981,54.0,534537794.0
test_01207,test,232,3,barren,urban_grid,0.9542643229166666,0.0,0.0,0.045735677083333336,0.9542643229166666,0.0,1.1598715770772552,1.277889732545824,2.8000847104756925,1.633369405951929,78.0,879990129.0
test_01208,test,223,3,barren,river_delta,0.8234320746527778,0.1765679253472222,0.0,0.0,0.8234320746527778,0.0,1.6049552670827967,1.2964161119928685,0.9993986929486254,10.081256036271494,63.0,795628117.0
test_01209,test,227,0,water,river_delta,0.927978515625,0.927978515625,0.072021484375,0.0,0.0,0.0,1.311803290535826,1.8740575824415195,2.8548006874803633,5.898373581495598,48.0,492732393.0
test_01210,test,210,1,vegetation,farmland,0.7465006510416666,0.0,0.7465006510416666,0.2534993489583333,0.0,0.0,0.89784282614189,1.1417894373323123,2.511513858856258,7.325118718640097,93.0,536276770.0
test_01211,test,220,4,cropland,river_delta,1.0,0.0,0.0,0.0,0.0,1.0,1.2776299524175254,0.8252244680410752,2.1422805633574367,6.915022446454806,57.0,1387920002.0
test_01212,test,233,2,built_up,quarry,0.6962076822916666,0.1279568142361111,0.011637369791666666,0.6962076822916666,0.16419813368055555,0.0,2.278372392213896,1.831640174822927,1.8395958220221937,7.806705381410749,52.0,1817680311.0
test_01213,test,221,1,vegetation,quarry,0.7166612413194444,0.18660481770833334,0.7166612413194444,0.035834418402777776,0.06089952256944445,0.0,2.018122489654998,1.2035265756976568,1.2641201465181278,11.644305389572015,55.0,1249382729.0
test_01214,test,228,2,built_up,urban_grid,0.9175347222222222,0.0,0.06502278645833333,0.9175347222222222,0.017442491319444444,0.0,1.48333095434675,1.2119092986415985,0.04754883330295278,3.6421518729429403,64.0,1823087315.0
test_01215,test,225,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,1.9878209994075169,1.6031551234880603,1.2198181870094413,3.6387617481888577,59.0,21831340.0
test_01216,test,220,1,vegetation,river_delta,0.8633897569444444,0.045600043402777776,0.8633897569444444,0.0,0.002468532986111111,0.08854166666666667,0.8054996734845989,0.6839624774124154,1.7589358030538196,4.708838511673931,92.0,1556108340.0
test_01217,test,213,4,cropland,farmland,0.7774522569444444,0.22254774305555555,0.0,0.0,0.0,0.7774522569444444,1.8065890877584083,2.179501525085015,0.38894252021194875,7.828790684134091,53.0,1998618809.0
test_01218,test,228,2,built_up,urban_grid,0.6865234375,0.0,0.1694064670138889,0.6865234375,0.1440700954861111,0.0,1.1315946292291206,1.1379980473386047,1.9787160456273747,5.202510179572489,79.0,1377923254.0
test_01219,test,228,2,built_up,urban_grid,0.7416178385416666,0.0,0.0,0.7416178385416666,0.2583821614583333,0.0,1.1959626842563351,0.7888117303201686,1.6885384591045305,9.436712705422924,82.0,1021309088.0
test_01220,test,238,1,vegetation,urban_grid,0.6784939236111112,0.0,0.6784939236111112,0.3215060763888889,0.0,0.0,0.6057169410455042,1.5732811756491656,2.758154618624213,3.0775604644182297,52.0,626929896.0
test_01221,test,219,0,water,harbour,0.8009440104166666,0.8009440104166666,0.0,0.0,0.19905598958333334,0.0,0.8440303115204848,1.4067049737702364,1.0105933452965217,5.580886954526987,89.0,454616529.0
test_01222,test,224,0,water,harbour,0.8138292100694444,0.8138292100694444,0.0,0.004150390625,0.18202039930555555,0.0,0.7567278101745074,0.7539155305654255,2.8835997533294817,10.127128317823622,46.0,723673890.0
test_01223,test,211,1,vegetation,river_delta,0.7741156684027778,0.03634982638888889,0.7741156684027778,0.0,0.0,0.18953450520833334,1.5466011579385004,0.9644070032825376,2.515132697700569,1.4113600505919721,67.0,1136944576.0
test_01224,test,211,2,built_up,urban_grid,0.8492567274305556,0.0,0.15074327256944445,0.8492567274305556,0.0,0.0,1.2937359579983154,1.4558459827439552,2.18865646284058,2.44317923249188,89.0,1371129888.0
test_01225,test,216,3,barren,river_delta,0.6904296875,0.20157877604166666,0.10799153645833333,0.0,0.6904296875,0.0,0.6548328354004611,2.3627257033568982,0.5207388988256594,6.781386209286299,70.0,1512489170.0
test_01226,test,212,3,barren,quarry,0.790283203125,0.044352213541666664,0.14615885416666666,0.019205729166666668,0.790283203125,0.0,2.0095393051976393,2.084003890555707,0.4420500747062001,1.4125698464522043,68.0,446296252.0
test_01227,test,215,0,water,river_delta,0.8620334201388888,0.8620334201388888,0.030354817708333332,0.0,0.047553168402777776,0.06005859375,1.3924344675657514,2.30551675533844,0.028390813885860094,10.459484040801193,52.0,1912259513.0
test_01228,test,228,0,water,river_delta,0.7736545138888888,0.7736545138888888,0.17496744791666666,0.0,0.028971354166666668,0.022406684027777776,1.9170787205713884,1.9954230599839358,0.30960751127211933,2.028274763723867,69.0,157177136.0
test_01229,test,211,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,1.9485642760025117,0.9915908048514045,0.49959195758598396,7.003344322214817,80.0,1786089500.0
test_01230,test,229,1,vegetation,river_delta,0.7753092447916666,0.0,0.7753092447916666,0.0,0.22469075520833334,0.0,1.5618661858637632,2.291881039704744,2.2294090769216166,6.785802759920028,83.0,675902912.0
test_01231,test,212,0,water,harbour,0.9490017361111112,0.9490017361111112,0.0,0.05099826388888889,0.0,0.0,1.5084758681778205,1.1462527959604079,0.12061128590196858,11.072458150466735,88.0,629004094.0
test_01232,test,220,3,barren,quarry,0.7466634114583334,0.0,0.16880967881944445,0.08452690972222222,0.7466634114583334,0.0,1.8217252041310683,1.370884179958213,2.720252977350478,4.127840838025654,84.0,659658704.0
test_01233,test,237,3,barren,urban_grid,0.6671549479166666,0.0,0.10527886284722222,0.2275661892361111,0.6671549479166666,0.0,0.9736760833452582,1.457507540103025,1.3514071563949894,0.7576953205317349,49.0,2129101586.0
test_01234,test,233,0,water,river_delta,0.5873752170138888,0.5873752170138888,0.0,0.0,0.06730143229166667,0.3453233506944444,0.782981552474584,0.9414846687417696,0.9956926102770702,10.485591588546509,77.0,68877646.0
test_01235,test,220,1,vegetation,urban_grid,0.7051323784722222,0.0,0.7051323784722222,0.029052734375,0.2658148871527778,0.0,1.677565309466111,1.9800709672316859,1.0713577681807283,10.34562644741817,87.0,995103162.0
test_01236,test,212,0,water,harbour,0.8902994791666666,0.8902994791666666,0.0,0.009087456597222222,0.1006130642361111,0.0,2.3845011894423718,1.5601425099070139,2.7700455643733486,8.388043956379228,56.0,2130208194.0
test_01237,test,232,4,cropland,river_delta,1.0,0.0,0.0,0.0,0.0,1.0,0.976678022602592,2.005169266343899,0.3008758021983374,8.974390056422674,57.0,745032131.0
test_01238,test,235,3,barren,urban_grid,0.8307834201388888,0.0,0.0,0.1692165798611111,0.8307834201388888,0.0,1.6330729798738566,1.0268686195289831,1.0972938412316566,10.70817606241785,55.0,1233008036.0
test_01239,test,223,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,2.1069113746449406,1.0845185538881763,2.7000068239660777,6.869562949151062,83.0,959327780.0
test_01240,test,224,4,cropland,farmland,0.8665093315972222,0.07430013020833333,0.0,0.05919053819444445,0.0,0.8665093315972222,2.338059384873705,1.7450520465976047,2.3391903534951557,7.339615501679855,47.0,557431272.0
test_01241,test,211,2,built_up,urban_grid,0.6913791232638888,0.0,0.051920572916666664,0.6913791232638888,0.2567003038194444,0.0,1.0727263106654137,1.7505461169743328,0.9923841332838248,10.125992565734848,63.0,62168895.0
test_01242,test,237,4,cropland,farmland,0.7128634982638888,0.2871365017361111,0.0,0.0,0.0,0.7128634982638888,1.7822818825502211,0.902481551008832,2.211563657948781,2.6201914146445553,66.0,1095863264.0
test_01243,test,238,0,water,river_delta,0.7613118489583334,0.7613118489583334,0.05007595486111111,0.0,0.058919270833333336,0.1296929253472222,1.2708183263588833,0.808543195256051,0.6195464202684268,5.962438523033405,93.0,964103513.0
test_01244,test,211,1,vegetation,urban_grid,0.7884928385416666,0.0,0.7884928385416666,0.035400390625,0.17610677083333334,0.0,1.819525038019873,2.2116103532305718,0.6420534953823988,9.040014824555717,94.0,456212196.0
test_01245,test,211,3,barren,river_delta,0.8049587673611112,0.06155056423611111,0.08612738715277778,0.0,0.8049587673611112,0.04736328125,0.7304990060585574,1.079657397372618,0.8790697011022678,7.832486294311364,60.0,503798511.0
test_01246,test,228,0,water,harbour,0.8668619791666666,0.8668619791666666,0.0,0.052490234375,0.08064778645833333,0.0,0.9986539216804878,1.2067841986632968,2.852479912027768,10.19710581339599,75.0,1248571210.0
test_01247,test,214,3,barren,river_delta,0.7769097222222222,0.21134440104166666,0.011745876736111112,0.0,0.7769097222222222,0.0,1.7443263560467361,1.5466312785719512,2.5935717440100703,7.2940625011430145,55.0,560889968.0
test_01248,test,216,4,cropland,river_delta,0.8995225694444444,0.0,0.0,0.0,0.10047743055555555,0.8995225694444444,0.9538223580829976,2.1896096495035744,2.6593756312197048,11.84741999911841,77.0,1945071924.0
test_01249,test,222,3,barren,urban_grid,0.6980523003472222,0.0,0.007378472222222222,0.2945692274305556,0.6980523003472222,0.0,1.0399904964340048,1.121681400507906,0.37561953080269395,1.7322660053423315,74.0,1221268374.0
test_01250,test,211,2,built_up,harbour,0.6336534288194444,0.0,0.0,0.6336534288194444,0.3663465711805556,0.0,0.7508096423820789,1.8330756457802524,2.3937964289422724,1.5014826088621214,90.0,1319288437.0
test_01251,test,213,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,0.7668459994218755,1.2960329042126004,0.014378807788078178,5.434399070016433,87.0,2134675052.0
test_01252,test,230,1,vegetation,farmland,0.664306640625,0.09893120659722222,0.664306640625,0.0,0.0,0.2367621527777778,2.041254584862839,1.5353458730339624,2.825990596033067,2.74705715079983,56.0,1378286303.0
test_01253,test,214,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,1.4251165714999285,1.9781815509116965,1.901663178727809,5.074431334954432,71.0,459952169.0
test_01254,test,229,2,built_up,quarry,0.8802083333333334,0.0,0.11900499131944445,0.8802083333333334,0.0007866753472222222,0.0,0.6610994125783545,1.4147776391361866,0.7923543081422514,4.4162971060010054,75.0,955510797.0
test_01255,test,230,4,cropland,farmland,0.8636067708333334,0.0,0.0,0.13639322916666666,0.0,0.8636067708333334,1.3187101515935127,1.1578536149722152,1.280804449199247,10.660101833169284,63.0,1649631975.0
test_01256,test,228,1,vegetation,quarry,1.0,0.0,1.0,0.0,0.0,0.0,1.250493139634436,1.6845646906850806,1.902638442840535,4.582994271834014,62.0,381839344.0
test_01257,test,229,1,vegetation,farmland,0.838134765625,0.0,0.838134765625,0.041069878472222224,0.0,0.12079535590277778,1.3612096488574865,1.2386253240359013,0.4313016170727348,0.3128357129125514,56.0,669235458.0
test_01258,test,218,2,built_up,urban_grid,0.73876953125,0.0,0.2551812065972222,0.73876953125,0.006049262152777778,0.0,1.3579070163859508,1.6072830762978887,1.104017480234809,4.473912598941828,71.0,348880894.0
test_01259,test,221,1,vegetation,river_delta,0.9141438802083334,0.029568142361111112,0.9141438802083334,0.0,0.031168619791666668,0.025119357638888888,1.4946511321682852,0.8817816761148605,0.24172919194432718,5.528170596468537,68.0,780615966.0
test_01260,test,239,3,barren,quarry,0.8323838975694444,0.0,0.060248480902777776,0.10736762152777778,0.8323838975694444,0.0,0.8427527460553922,1.2869045581255891,0.6290123623678565,3.235060778049269,60.0,1405293167.0
test_01261,test,226,3,barren,river_delta,0.7182888454861112,0.0925564236111111,0.10215928819444445,0.0,0.7182888454861112,0.08699544270833333,1.7607249417724002,1.605491291557132,2.0335494770340485,0.9212980674033271,73.0,1841883922.0
test_01262,test,227,0,water,river_delta,1.0,1.0,0.0,0.0,0.0,0.0,1.65704368709972,2.178996096584927,0.3768903450465632,6.304359626464818,76.0,780191650.0
test_01263,test,232,3,barren,quarry,0.6469184027777778,0.052191840277777776,0.0,0.3008897569444444,0.6469184027777778,0.0,1.963057740629441,1.0840273024390896,0.1634763757482893,10.273778084201375,58.0,798607816.0
test_01264,test,213,3,barren,quarry,0.8722330729166666,0.0,0.0,0.12776692708333334,0.8722330729166666,0.0,1.7070498187603365,2.148537306260043,2.2996712772366132,3.7370254277123824,93.0,1438052028.0
test_01265,test,216,0,water,river_delta,0.7897406684027778,0.7897406684027778,0.013536241319444444,0.0,0.15771484375,0.039008246527777776,1.010620803645767,1.186782039065726,2.1763388372899857,6.740801447698495,55.0,1437921742.0
test_01266,test,219,2,built_up,urban_grid,0.7712131076388888,0.0,0.08729383680555555,0.7712131076388888,0.14149305555555555,0.0,1.8654767051537942,1.9952468017082725,0.36817155057532563,5.6522763472673345,60.0,251972454.0
test_01267,test,214,3,barren,urban_grid,1.0,0.0,0.0,0.0,1.0,0.0,0.945551191023736,1.0835424246832484,1.3179324157019259,4.060454542508004,69.0,35414074.0
test_01268,test,219,4,cropland,farmland,0.6875813802083334,0.3124186197916667,0.0,0.0,0.0,0.6875813802083334,1.9316046701913252,0.8687237450999761,1.5048760497449876,4.874165267224621,69.0,872619629.0
test_01269,test,215,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,1.431495722768365,1.934611448731892,1.3438697055375421,8.542493611624575,60.0,103223898.0
test_01270,test,225,4,cropland,farmland,0.7152777777777778,0.0,0.2847222222222222,0.0,0.0,0.7152777777777778,1.5836480014427157,0.9135835797555771,1.6817898307150219,3.508852633322723,62.0,724315008.0
test_01271,test,229,0,water,quarry,0.7447102864583334,0.7447102864583334,0.021511501736111112,0.05544704861111111,0.17833116319444445,0.0,1.553056920108098,1.8632136293194992,0.31198369160967243,7.5209574005772595,53.0,1984437626.0
test_01272,test,219,1,vegetation,urban_grid,1.0,0.0,1.0,0.0,0.0,0.0,1.7727471024460502,2.3875940736992276,2.2984521687101807,0.6874323117717838,74.0,1462298482.0
test_01273,test,222,1,vegetation,urban_grid,1.0,0.0,1.0,0.0,0.0,0.0,1.897624851801357,1.9790233122428416,1.0704560113432067,1.3989702777855975,54.0,1355442964.0
test_01274,test,230,0,water,river_delta,1.0,1.0,0.0,0.0,0.0,0.0,1.581132712272897,0.9892939642245168,1.2752843953198663,1.9189768299661902,83.0,2061467356.0
test_01275,test,232,2,built_up,harbour,1.0,0.0,0.0,1.0,0.0,0.0,1.3512326535807169,1.396720094201151,1.8046740434706074,10.795184378388802,93.0,1789376673.0
test_01276,test,211,2,built_up,urban_grid,0.9314778645833334,0.0,0.022054036458333332,0.9314778645833334,0.046468098958333336,0.0,1.7611266243690133,1.0151581984073588,1.6779474423210041,10.79115231413694,88.0,1508441830.0
test_01277,test,211,1,vegetation,farmland,0.7083875868055556,0.17003038194444445,0.7083875868055556,0.018798828125,0.0,0.102783203125,2.385827080546615,1.391313182328081,2.1662848452444416,2.888848719046191,53.0,513413359.0
test_01278,test,218,4,cropland,farmland,0.8149142795138888,0.0,0.031982421875,0.1531032986111111,0.0,0.8149142795138888,2.293394483736277,2.234546981658522,2.8991163467618017,8.587016243018711,85.0,2068277941.0
test_01279,test,226,1,vegetation,river_delta,0.8505045572916666,0.024251302083333332,0.8505045572916666,0.0,0.031222873263888888,0.0940212673611111,2.103386421326083,1.0504055803075931,0.8546334144437084,6.645362764979,82.0,2082245257.0
test_01280,test,225,2,built_up,urban_grid,0.8902994791666666,0.0,0.007025824652777778,0.8902994791666666,0.10267469618055555,0.0,1.9803425929183174,1.9886724457303124,1.491785686090954,5.197042900244852,71.0,1999223091.0
test_01281,test,217,2,built_up,harbour,0.716064453125,0.0,0.0,0.716064453125,0.283935546875,0.0,1.725562999851583,1.1492870858288842,2.786222872295568,2.270832814051988,58.0,1451029836.0
test_01282,test,224,0,water,river_delta,0.613525390625,0.613525390625,0.050726996527777776,0.0,0.13663736979166666,0.19911024305555555,1.261503485950144,2.0519716645678243,0.09311751740798412,1.4758759349063215,66.0,1204142629.0
test_01283,test,220,1,vegetation,farmland,1.0,0.0,1.0,0.0,0.0,0.0,2.2448720491214216,2.211640020792129,1.8708220388557273,5.036622205628767,85.0,1420788030.0
test_01284,test,239,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,1.2809470571041763,0.6206925324286154,1.8387783689171455,11.47860963529304,72.0,1451086027.0
test_01285,test,218,4,cropland,farmland,0.875,0.0,0.0,0.125,0.0,0.875,0.7169552715063904,0.6821028205206825,2.856220217981394,11.566665116265305,48.0,1682309293.0
test_01286,test,236,3,barren,river_delta,0.8551703559027778,0.0,0.1448296440972222,0.0,0.8551703559027778,0.0,0.7145890596547886,0.7251739695003474,2.3065176913499386,1.60323431725464,85.0,2054849265.0
test_01287,test,225,2,built_up,urban_grid,0.8333062065972222,0.0,0.1260036892361111,0.8333062065972222,0.040690104166666664,0.0,1.6324654988996845,1.38419685184361,2.0195214715196736,0.5981353667472749,51.0,1158048670.0
test_01288,test,237,4,cropland,river_delta,0.85400390625,0.0,0.14599609375,0.0,0.0,0.85400390625,1.5228715710245015,1.9874017099977745,1.0892969324027841,8.389299320763978,60.0,1907312709.0
test_01289,test,222,3,barren,river_delta,0.9083116319444444,0.09168836805555555,0.0,0.0,0.9083116319444444,0.0,0.9697882219369598,0.6356903153303928,1.2545222142491967,0.23194819798407762,47.0,1791904482.0
test_01290,test,216,2,built_up,urban_grid,0.6954481336805556,0.0,0.2769639756944444,0.6954481336805556,0.027587890625,0.0,1.4385597918818411,2.2793656788040573,2.2250829622698087,6.817495580038601,80.0,1252988241.0
test_01291,test,233,0,water,quarry,0.900390625,0.900390625,0.03659396701388889,0.013699001736111112,0.04931640625,0.0,2.0595657493026156,1.7622464309177177,0.9981143642020799,4.700226121312253,59.0,411293444.0
test_01292,test,221,3,barren,quarry,0.7052951388888888,0.2947048611111111,0.0,0.0,0.7052951388888888,0.0,1.6725278188892316,1.4269392264942309,0.5380131228785697,3.0846005921730546,89.0,1689606804.0
test_01293,test,214,4,cropland,farmland,0.7952473958333334,0.03358289930555555,0.10777452256944445,0.06339518229166667,0.0,0.7952473958333334,2.105886579507226,1.1704344955989368,0.9466410604691948,5.822215688596358,94.0,1437016452.0
test_01294,test,213,1,vegetation,farmland,1.0,0.0,1.0,0.0,0.0,0.0,1.2668863325621493,2.31085284283155,1.214844615936982,7.780727890894834,50.0,1312996121.0
test_01295,test,215,4,cropland,river_delta,0.7171223958333334,0.06334092881944445,0.21101888020833334,0.0,0.008517795138888888,0.7171223958333334,2.2896391031189864,0.753120594240106,1.413342811945081,10.047930404868584,89.0,362965837.0
test_01296,test,214,4,cropland,farmland,0.7985026041666666,0.0,0.20149739583333334,0.0,0.0,0.7985026041666666,2.159442570057611,2.1883032554771007,0.5074014248263882,3.768131889015604,64.0,786943031.0
test_01297,test,233,4,cropland,farmland,0.7207573784722222,0.0,0.09242078993055555,0.1868218315972222,0.0,0.7207573784722222,1.5197837527984863,2.382351868827626,1.804243911929487,6.56825268006312,48.0,485259706.0
test_01298,test,227,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,1.4050292873930679,0.6936087846682375,3.0180450726135226,10.575736611857918,57.0,1977626226.0
test_01299,test,214,1,vegetation,urban_grid,0.6860080295138888,0.0,0.6860080295138888,0.0,0.3139919704861111,0.0,1.8537514853685138,2.3202701654369258,1.1027644429884689,5.8736512608498055,89.0,1620473844.0
test_01300,test,222,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,1.746023908454974,2.3079726152436537,1.8142320621626222,1.0540895825441639,85.0,346334320.0
test_01301,test,238,2,built_up,harbour,0.8937445746527778,0.0,0.0,0.8937445746527778,0.10625542534722222,0.0,1.616025258695195,0.7530486253279508,0.7319411675147717,6.225859851410499,64.0,280156056.0
test_01302,test,230,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,1.0352151838563914,2.1188241763898903,0.31295924401592456,0.03540216276755315,87.0,252881205.0
test_01303,test,222,3,barren,urban_grid,0.8119032118055556,0.0,0.03249782986111111,0.15559895833333334,0.8119032118055556,0.0,2.3431176287521405,2.174878840646642,2.0275033290263798,2.9793240317647864,81.0,924738144.0
test_01304,test,227,0,water,river_delta,1.0,1.0,0.0,0.0,0.0,0.0,1.6056632612512738,0.8408451635639747,0.8741901490455146,8.981964168954622,70.0,428324569.0
test_01305,test,212,2,built_up,quarry,0.8090549045138888,0.0,0.17228190104166666,0.8090549045138888,0.018663194444444444,0.0,0.7344940641761166,2.1426079748448035,0.9627711886610807,9.777345684191744,58.0,472807908.0
test_01306,test,217,0,water,harbour,0.8731282552083334,0.8731282552083334,0.0,0.09263780381944445,0.034233940972222224,0.0,1.9300512115844208,2.161209350598263,1.9199463464525874,8.583171966779183,68.0,1526997680.0
test_01307,test,226,4,cropland,farmland,0.7246636284722222,0.03640407986111111,0.037434895833333336,0.20149739583333334,0.0,0.7246636284722222,1.012232203688089,1.1859419992215576,2.256211090903693,6.512192787964498,70.0,1647736558.0
test_01308,test,231,2,built_up,urban_grid,0.6488986545138888,0.0,0.038492838541666664,0.6488986545138888,0.3126085069444444,0.0,1.0496225358245688,2.3756079859592756,1.152708886844451,11.921237580442437,54.0,1766142987.0
test_01309,test,210,4,cropland,farmland,0.6570638020833334,0.05246310763888889,0.22469075520833334,0.06578233506944445,0.0,0.6570638020833334,0.7805766403825611,1.7264152253126648,1.7343414098383905,8.935794904417595,73.0,739755134.0
test_01310,test,225,1,vegetation,river_delta,0.6668294270833334,0.18199327256944445,0.6668294270833334,0.0,0.05308702256944445,0.09809027777777778,2.0988469140597195,1.7808839176750135,1.7094407378910839,8.05782872384142,95.0,289496462.0
test_01311,test,216,1,vegetation,farmland,0.7205132378472222,0.15836588541666666,0.7205132378472222,0.011555989583333334,0.0,0.10956488715277778,0.7802014860136091,1.6512108420439726,1.8844769919074014,7.912818256353518,68.0,233960766.0
test_01312,test,233,4,cropland,farmland,0.649169921875,0.0,0.0,0.350830078125,0.0,0.649169921875,2.327155036110316,1.5853159274856747,2.606624050229914,9.433929364908286,53.0,1279261606.0
test_01313,test,218,2,built_up,urban_grid,0.7293023003472222,0.0,0.2706976996527778,0.7293023003472222,0.0,0.0,2.059317268311856,1.4231819282361746,1.0687198592204183,0.044204556823756125,81.0,1366056097.0
test_01314,test,234,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,1.4714243463836145,1.3269361244167623,2.622315281200497,9.227249210815453,91.0,601438860.0
test_01315,test,218,1,vegetation,river_delta,0.7198893229166666,0.05105251736111111,0.7198893229166666,0.0,0.07758246527777778,0.15147569444444445,1.0599423534004748,2.080444096176851,1.237111776702946,8.808797687658362,55.0,938745325.0
test_01316,test,226,3,barren,urban_grid,0.95361328125,0.0,0.030978732638888888,0.015407986111111112,0.95361328125,0.0,1.8896496995244827,0.9125689602491931,0.5751420836357409,4.506378237159432,51.0,1473415463.0
